GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB190515190,transit_2,GRB190515190_transit_2FINAL_C0,137.5927734375,30.17244035823456,0.0,0.907,36.56217777777778,0.5,0.9999999999901443,-6.708145430556573
GRB200605762,transit_2,GRB200605762_transit_2FINAL_C0,95.72033898305085,51.546240405220125,0.0,0.6,16.0,0.5,0.9999847412109375,-4.169569323349106
GRB200623138,transit_2,GRB200623138_transit_2FINAL_C0,242.04719387755105,53.57223328098856,0.0,0.15,1.0,0.5,0.5,0.0
GRB201008443,transit_1,GRB201008443_transit_1FINAL_C0,161.75935828877007,46.22741776533985,0.0,0.15,1.0,0.5,0.5,0.0
GRB201008443,transit_2,GRB201008443_transit_2FINAL_C0,161.75935828877007,46.22741776533985,0.0,0.15,1.0,0.5,0.5,0.0
GRB201214672,transit_1,GRB201214672_transit_1FINAL_C0,187.95410156249997,9.215965643010264,0.0,0.15,1.0,0.5,0.5,0.0
GRB201214672,transit_2,GRB201214672_transit_2FINAL_C0,187.95410156249997,8.989299345162806,0.9803845314870443,0.15,1.0,0.1634481711895932,0.1634481711895932,0.9803845314870441
GRB210323918,transit_1,GRB210323918_transit_1FINAL_C0,317.81249999999994,25.406426899877417,0.0,0.15,1.0,0.5,0.5,0.0
GRB210323918,transit_2,GRB210323918_transit_2FINAL_C0,317.900390625,25.48904676283783,0.0,0.15,1.0,0.5,0.5,0.0
GRB210618072,transit_2,GRB210618072_transit_2FINAL_C0,235.66168623265742,46.128933017516474,0.0,0.15,1.0,0.5,0.5,0.0
GRB210827416,transit_1,GRB210827416_transit_1FINAL_C0,174.91836734693877,55.92113635932396,0.0,0.15,1.0,0.5,0.5,0.0
GRB210827416,transit_2,GRB210827416_transit_2FINAL_C0,174.91836734693877,55.92113635932396,0.0,0.15,1.0,0.5,0.5,0.0
GRB211024065,transit_1,GRB211024065_transit_1FINAL_C0,28.037109375,-6.842508214111845,0.0,0.15,1.0,0.5,0.5,0.0
GRB220412713,transit_1,GRB220412713_transit_1FINAL_C0,320.80078124999994,-0.11190589050941924,0.0,0.15,1.0,0.5,0.5,0.0
GRB220412713,transit_2,GRB220412713_transit_2FINAL_C0,320.888671875,-0.3357193791048445,0.2168019687974426,0.15,1.0,0.4141813387866631,0.4141813387866631,0.21680196879744257
GRB220418720,transit_1,GRB220418720_transit_1FINAL_C0,224.25292968749997,-17.426323361069677,0.0,0.15,1.0,0.5,0.5,0.0
GRB220418720,transit_2,GRB220418720_transit_2FINAL_C0,224.25292968749997,-17.426323361069677,0.0,0.15,1.0,0.5,0.5,0.0
GRB220511571,transit_1,GRB220511571_transit_1FINAL_C0,287.40234375,17.856895095545468,0.0,0.15,1.0,0.5,0.5,0.0
GRB220511571,transit_2,GRB220511571_transit_2FINAL_C0,287.314453125,17.778532537286594,0.0,0.15,1.0,0.5,0.5,0.0
GRB220617772,transit_1,GRB220617772_transit_1FINAL_C0,156.97265624999997,15.675114551940169,0.0,0.15,1.0,0.5,0.5,0.0
GRB220617772,transit_2,GRB220617772_transit_2FINAL_C0,156.84082031249997,15.48149190712057,0.0,0.15,1.0,0.5,0.5,0.0
GRB221120895,transit_1,GRB221120895_transit_1FINAL_C0,41.24245472837022,43.307358437547414,0.0,0.15,1.0,0.5,0.5,0.0
GRB221120895,transit_2,GRB221120895_transit_2FINAL_C0,41.24245472837022,43.307358437547414,0.0,0.15,1.0,0.5,0.5,0.0
GRB230228244,transit_1,GRB230228244_transit_1FINAL_C0,18.269628099173552,44.59799149300626,0.0,0.15,1.0,0.5,0.5,0.0
GRB230228244,transit_2,GRB230228244_transit_2FINAL_C0,18.269628099173552,44.59799149300626,0.0,0.15,1.0,0.5,0.5,0.0
GRB230512269,transit_1,GRB230512269_transit_1FINAL_C0,295.4443359375,38.68218745348943,0.0,0.3,4.0,0.5,0.9375,-1.5341205443525463
GRB230512269,transit_2,GRB230512269_transit_2FINAL_C0,295.35644531249994,38.68218745348943,0.0,0.3,4.0,0.5,0.9375,-1.5341205443525463
GRB230812790,transit_1,GRB230812790_transit_1FINAL_C0,249.24225663716814,47.749650829136584,0.0,0.15,1.0,0.5,0.5,0.0
GRB230812790,transit_2,GRB230812790_transit_2FINAL_C0,249.24225663716814,47.749650829136584,0.8498756355469709,0.15,1.0,0.19769711638825127,0.19769711638825127,0.8498756355469711
